@RELATION session_attributes.arff

@ATTRIBUTE sessionID STRING
@ATTRIBUTE /shuttle/countdown/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/images/images.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/mission-sts-71.html {0, 1}
@ATTRIBUTE / {0, 1}
@ATTRIBUTE /ksc.html {0, 1}
@ATTRIBUTE /shuttle/countdown/liftoff.html {0, 1}
@ATTRIBUTE /shuttle/missions/missions.html {0, 1}
@ATTRIBUTE /htbin/cdt_main.pl {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/movies/movies.html {0, 1}
@ATTRIBUTE /history/apollo/apollo.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13.html {0, 1}
@ATTRIBUTE /history/history.html {0, 1}
@ATTRIBUTE /shuttle/countdown/countdown.html {0, 1}
@ATTRIBUTE /shuttle/technology/sts-newsref/stsref-toc.html {0, 1}
@ATTRIBUTE /shuttle/resources/orbiters/atlantis.html {0, 1}
@ATTRIBUTE /htbin/cdt_clock.pl {0, 1}
@ATTRIBUTE /software/winvn/winvn.html {0, 1}
@ATTRIBUTE /shuttle/countdown/lps/fr.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-67/mission-sts-67.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13-info.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-11/apollo-11.html {0, 1}
@ATTRIBUTE /facilities/lc39a.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-70/mission-sts-70.html {0, 1}
@ATTRIBUTE /shuttle/countdown/tour.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/ {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/images/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/news/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-63/mission-sts-63.html {0, 1}
@ATTRIBUTE session_time NUMERIC
@ATTRIBUTE visited_sites NUMERIC
@ATTRIBUTE avg_time_per_site NUMERIC
@ATTRIBUTE session_time_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE session_average_time_per_site_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE done_things_categories {x<=4, 4<=t<10, x>=10}

@DATA
79565762-124f-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,42.0,t<2min,t<2min,x<=4
0a290320-1241-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,6,177.83333333333334,5min<=t<30min,2min<=t<5min,4<=t<10
08ea28af-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,2,462.5,5min<=t<30min,5min<=t<30min,x<=4
f4e6e4fe-124b-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,26.0,t<2min,t<2min,x<=4
065b9546-1250-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,4,83.75,5min<=t<30min,t<2min,x<=4
c0a1034e-124d-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,28.5,t<2min,t<2min,x<=4
1479d69e-1244-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,3,23.666666666666668,t<2min,t<2min,x<=4
582808be-1241-11eb-91d9-e935f39b3778,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,5,77.6,5min<=t<30min,t<2min,4<=t<10
885e2218-1249-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,26.0,t<2min,t<2min,x<=4
c397159c-1249-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,36.5,t<2min,t<2min,x<=4
68769a08-1252-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43,3,14.333333333333334,t<2min,t<2min,x<=4
83b71fc9-124c-11eb-91d9-e935f39b3778,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1514,23,65.82608695652173,5min<=t<30min,t<2min,x>=10
84f72270-124c-11eb-91d9-e935f39b3778,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,763,23,33.17391304347826,5min<=t<30min,t<2min,x>=10
9cd397da-1246-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,676,12,56.333333333333336,5min<=t<30min,t<2min,x>=10
7041bb22-124e-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,16.0,t<2min,t<2min,x<=4
aac4caa8-124b-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,983,13,75.61538461538461,5min<=t<30min,t<2min,x>=10
e0f30bbc-1246-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,31.5,t<2min,t<2min,x<=4
293ab6f4-1251-11eb-91d9-e935f39b3778,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,36.666666666666664,t<2min,t<2min,x<=4
9aaa2f75-124a-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1785,8,223.125,5min<=t<30min,2min<=t<5min,4<=t<10
9be91404-124a-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6,16.5,t<2min,t<2min,4<=t<10
a927e12c-1245-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,29.333333333333332,t<2min,t<2min,x<=4
4bbd3647-1246-11eb-91d9-e935f39b3778,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,12.0,t<2min,t<2min,x<=4
dd7eb59e-124b-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,9,7.444444444444445,t<2min,t<2min,4<=t<10
bb860c52-124c-11eb-91d9-e935f39b3778,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,970,8,121.25,5min<=t<30min,2min<=t<5min,4<=t<10
e4a84164-1246-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,9,117.55555555555556,5min<=t<30min,t<2min,4<=t<10
59faa88c-124a-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,3,60.666666666666664,2min<=t<5min,t<2min,x<=4
52e9a0d6-1248-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,3,100.66666666666667,5min<=t<30min,t<2min,x<=4
abdfc16c-1242-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,18.0,t<2min,t<2min,x<=4
557540e6-124b-11eb-91d9-e935f39b3778,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,26.0,t<2min,t<2min,x<=4
a5c04e62-1244-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,938,6,156.33333333333334,5min<=t<30min,2min<=t<5min,4<=t<10
650659f6-1245-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.0,t<2min,t<2min,x<=4
4f57270e-1243-11eb-91d9-e935f39b3778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,8.0,t<2min,t<2min,x<=4
3c8dc9dc-1240-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,24.333333333333332,t<2min,t<2min,x<=4
520e758e-1247-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137,3,45.666666666666664,2min<=t<5min,t<2min,x<=4
18512734-124b-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,6,30.833333333333332,2min<=t<5min,t<2min,4<=t<10
19fa3014-1249-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,22.5,t<2min,t<2min,x<=4
aff48e8a-1243-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,23.5,t<2min,t<2min,x<=4
dc343936-124e-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.0,t<2min,t<2min,x<=4
867f6b2c-1245-11eb-91d9-e935f39b3778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,3,152.66666666666666,5min<=t<30min,2min<=t<5min,x<=4
c1467b76-1243-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2,280.5,5min<=t<30min,2min<=t<5min,x<=4
57369f88-1246-11eb-91d9-e935f39b3778,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,3,71.66666666666667,2min<=t<5min,t<2min,x<=4
26656ffe-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1195,6,199.16666666666666,5min<=t<30min,2min<=t<5min,4<=t<10
312414b2-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,8.333333333333334,t<2min,t<2min,x<=4
844faea8-1244-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,12,29.5,5min<=t<30min,t<2min,x>=10
c38defd8-124b-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,17.333333333333332,t<2min,t<2min,x<=4
f89883e6-124b-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,16.25,t<2min,t<2min,x<=4
92faa8ea-124e-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,t<2min,t<2min,x<=4
1f44bec4-1242-11eb-91d9-e935f39b3778,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,6,34.0,2min<=t<5min,t<2min,4<=t<10
b487a118-1242-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,3,111.66666666666667,5min<=t<30min,t<2min,x<=4
f03723e4-1249-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,21.0,t<2min,t<2min,x<=4
a3cf8e8a-1251-11eb-91d9-e935f39b3778,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,5,178.8,5min<=t<30min,2min<=t<5min,4<=t<10
62b63f36-124a-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,46.5,t<2min,t<2min,x<=4
74529c02-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,5,187.2,5min<=t<30min,2min<=t<5min,4<=t<10
74529c01-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,7,172.28571428571428,5min<=t<30min,2min<=t<5min,4<=t<10
74529c03-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,12,146.83333333333334,5min<=t<30min,2min<=t<5min,x>=10
74529c04-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,5,62.2,5min<=t<30min,t<2min,4<=t<10
74529c06-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,23,76.17391304347827,5min<=t<30min,t<2min,x>=10
74529c05-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,16,112.4375,5min<=t<30min,t<2min,x>=10
758e9c86-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,4,44.0,2min<=t<5min,t<2min,x<=4
1238a658-124e-11eb-91d9-e935f39b3778,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,797,18,44.27777777777778,5min<=t<30min,t<2min,x>=10
94b0fe11-1243-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4,18.5,t<2min,t<2min,x<=4
95f03106-1243-11eb-91d9-e935f39b3778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,26.666666666666668,t<2min,t<2min,x<=4
c870322e-124e-11eb-91d9-e935f39b3778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4.0,t<2min,t<2min,x<=4
d8e21cb6-124a-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,4,17.5,t<2min,t<2min,x<=4
ccccccda-1251-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,14.5,t<2min,t<2min,x<=4
141ef24e-1242-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,236,4,59.0,2min<=t<5min,t<2min,x<=4
0cde1bce-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,80.5,2min<=t<5min,t<2min,x<=4
2193a498-1250-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,5.5,t<2min,t<2min,x<=4
7cc122db-1243-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,4,111.75,5min<=t<30min,t<2min,x<=4
f674fd9e-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,3,71.66666666666667,2min<=t<5min,t<2min,x<=4
992cfd30-124e-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,4,73.75,2min<=t<5min,t<2min,x<=4
454ed1d0-1248-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,45.5,2min<=t<5min,t<2min,x<=4
4a898412-1241-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,5,64.4,5min<=t<30min,t<2min,4<=t<10
17a89e3e-1250-11eb-91d9-e935f39b3778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,6.5,t<2min,t<2min,x<=4
ef2b2988-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,7.333333333333333,t<2min,t<2min,x<=4
d943b6da-124d-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,10.333333333333334,t<2min,t<2min,x<=4
d81a7371-124d-11eb-91d9-e935f39b3778,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,11,112.0,5min<=t<30min,t<2min,x>=10
e0484b8f-1244-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1349,5,269.8,5min<=t<30min,2min<=t<5min,4<=t<10
e1838cc0-1244-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,2,256.0,5min<=t<30min,2min<=t<5min,x<=4
3f6ebd44-1242-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2,66.5,2min<=t<5min,t<2min,x<=4
ec17f58e-1246-11eb-91d9-e935f39b3778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,4,69.5,2min<=t<5min,t<2min,x<=4
12853b15-1247-11eb-91d9-e935f39b3778,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,5,43.6,2min<=t<5min,t<2min,4<=t<10
d9f0f4e6-1250-11eb-91d9-e935f39b3778,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,227,8,28.375,2min<=t<5min,t<2min,4<=t<10
290486ac-1246-11eb-91d9-e935f39b3778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259,4,64.75,2min<=t<5min,t<2min,x<=4
b4e832d4-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,t<2min,t<2min,x<=4
a1521c86-1251-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,26.0,t<2min,t<2min,x<=4
3df84f7c-124f-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260,5,52.0,2min<=t<5min,t<2min,4<=t<10
9be6d7ca-124f-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,3,94.66666666666667,2min<=t<5min,t<2min,x<=4
fe39cb94-124a-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,558,5,111.6,5min<=t<30min,t<2min,4<=t<10
7d0ba3e4-124f-11eb-91d9-e935f39b3778,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,6,36.666666666666664,2min<=t<5min,t<2min,4<=t<10
463977fc-124e-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,4,144.5,5min<=t<30min,2min<=t<5min,x<=4
2e161d54-1241-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,4,170.75,5min<=t<30min,2min<=t<5min,x<=4
6cbbc0be-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,9,134.0,5min<=t<30min,2min<=t<5min,4<=t<10
8e69cde0-1250-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,16.5,t<2min,t<2min,x<=4
292538e8-1241-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3.5,t<2min,t<2min,x<=4
a6600398-1240-11eb-91d9-e935f39b3778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,465,11,42.27272727272727,5min<=t<30min,t<2min,x>=10
6e0677ee-1244-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,t<2min,t<2min,x<=4
3e2e9260-1242-11eb-91d9-e935f39b3778,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,10,51.2,5min<=t<30min,t<2min,4<=t<10
df8abfc0-124d-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,2,471.5,5min<=t<30min,5min<=t<30min,x<=4
f7d99ba0-1243-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,21.5,t<2min,t<2min,x<=4
86c87b3c-124a-11eb-91d9-e935f39b3778,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,965,9,107.22222222222223,5min<=t<30min,t<2min,4<=t<10
92e3a418-1246-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,380,5,76.0,5min<=t<30min,t<2min,4<=t<10
76163dec-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,4,174.5,5min<=t<30min,2min<=t<5min,x<=4
7f8a2a91-124b-11eb-91d9-e935f39b3778,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,7,41.0,2min<=t<5min,t<2min,4<=t<10
76e02cc8-124b-11eb-91d9-e935f39b3778,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1087,4,271.75,5min<=t<30min,2min<=t<5min,x<=4
80c7a4f0-1250-11eb-91d9-e935f39b3778,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,659,10,65.9,5min<=t<30min,t<2min,4<=t<10
4443a52c-1252-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,4,61.75,2min<=t<5min,t<2min,x<=4
20210a86-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,40.5,t<2min,t<2min,x<=4
20210a85-1240-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,45.0,t<2min,t<2min,x<=4
d3bc6c18-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,2,13.0,t<2min,t<2min,x<=4
137b2456-124d-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,10.0,t<2min,t<2min,x<=4
e36c4318-1246-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187,5,37.4,2min<=t<5min,t<2min,4<=t<10
e4da1e10-124a-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,32.666666666666664,t<2min,t<2min,x<=4
e4da1e11-124a-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,9.333333333333334,t<2min,t<2min,x<=4
620bfe94-1241-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,2,156.5,5min<=t<30min,2min<=t<5min,x<=4
41956900-1248-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,14.0,t<2min,t<2min,x<=4
3319e97a-1246-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,3,90.66666666666667,2min<=t<5min,t<2min,x<=4
